year	day	hour	rain	temperature	water_L0_crust0	water_L0_crust1	water_L0_crust2	water_L0_crust3	water_L0_veg	moisture_L1_crust0	moisture_L1_crust1	moisture_L1_crust2	moisture_L1_crust3	moisture_L1_veg	moisture_L2_crust0	moisture_L2_crust1	moisture_L2_crust2	moisture_L2_crust3	moisture_L2_veg	infiltration_L1_crust0	infiltration_L1_crust1	infiltration_L1_crust2	infiltration_L1_crust3	infiltration_L1_veg	drainage_L1_crust0	drainage_L1_crust1	drainage_L1_crust2	drainage_L1_crust3	drainage_L1_veg	drainage_L2_crust0	drainage_L2_crust1	drainage_L2_crust2	drainage_L2_crust3	drainage_L2_veg	QD_L0_crust0	QD_L0_crust1	QD_L0_crust2	QD_L0_crust3	QD_L0_veg	EP_L1_crust0	EP_L1_crust1	EP_L1_crust2	EP_L1_crust3	EP_L1_veg
0	103	18	0	17.9	0	0	0	0	0	0.057312	0	0	0	0.0386827	0.11469	0	0	0	0.0355905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	19	0	16.5067	0	0	0	0	0	0.0574313	0	0	0	0.0386782	0.114601	0	0	0	0.0355938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	20	0	14.85	0	0	0	0	0	0.0575502	0	0	0	0.0386737	0.114512	0	0	0	0.0355972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	21	0	13.83	0	0	0	0	0	0.0576686	0	0	0	0.0386692	0.114423	0	0	0	0.0356005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	22	0	13.4467	0	0	0	0	0	0.0577866	0	0	0	0.0386648	0.114334	0	0	0	0.0356039	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390847	0	0	0	0.16693
0	103	23	0	13.32	0	0	0	0	0	0.0514869	0	0	0	0.0359856	0.114246	0	0	0	0.0349251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	0	0.1015	13.32	0	0	0	0	0	0.0533055	0	0	0	0.0376734	0.114151	0	0	0	0.034928	0.1015	0	0	0	0.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	1	0.203	13.19	0	0	0	0	0	0.0568083	0	0	0	0.0410472	0.114061	0	0	0	0.0349351	0.203	0	0	0	0.203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	2	0.1015	12.16	0	0	0	0	0	0.0586155	0	0	0	0.0427268	0.113975	0	0	0	0.0349442	0.1015	0	0	0	0.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	3	0	11.64	0	0	0	0	0	0.0587306	0	0	0	0.0427146	0.113888	0	0	0	0.0349533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	4	0.1015	11.77	0	0	0	0	0	0.0605334	0	0	0	0.0443916	0.113805	0	0	0	0.0349644	0.1015	0	0	0	0.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	5	0	11.64	0	0	0	0	0	0.0606442	0	0	0	0.0443769	0.113722	0	0	0	0.0349754	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	6	0	11.38	0	0	0	0	0	0.0607545	0	0	0	0.0443623	0.113639	0	0	0	0.0349864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	7	0	11.77	0	0	0	0	0	0.0608644	0	0	0	0.0443476	0.113557	0	0	0	0.0349973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	8	0.1015	11.77	0	0	0	0	0	0.0626621	0	0	0	0.0460221	0.113477	0	0	0	0.0350102	0.1015	0	0	0	0.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	9	0	11.77	0	0	0	0	0	0.0627678	0	0	0	0.0460049	0.113398	0	0	0	0.0350231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	10	0	12.5467	0	0	0	0	0	0.062873	0	0	0	0.0459878	0.113319	0	0	0	0.0350359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	11	0	13.83	0	0	0	0	0	0.0629779	0	0	0	0.0459708	0.11324	0	0	0	0.0350488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	12	0	16.63	0	0	0	0	0	0.0630824	0	0	0	0.0459537	0.113162	0	0	0	0.0350615	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	13	0	15.4867	0	0	0	0	0	0.0631865	0	0	0	0.0459368	0.113084	0	0	0	0.0350743	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	14	0	17.14	0	0	0	0	0	0.0632902	0	0	0	0.0459198	0.113006	0	0	0	0.035087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	15	0	18.7867	0	0	0	0	0	0.0633936	0	0	0	0.0459029	0.112929	0	0	0	0.0350996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	16	0	19.5533	0	0	0	0	0	0.0634966	0	0	0	0.0458861	0.112851	0	0	0	0.0351122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	17	0	17.6467	0	0	0	0	0	0.0635992	0	0	0	0.0458693	0.112774	0	0	0	0.0351248	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	18	0	16.76	0	0	0	0	0	0.0637014	0	0	0	0.0458526	0.112698	0	0	0	0.0351374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	19	0	16.38	0	0	0	0	0	0.0638033	0	0	0	0.0458359	0.112621	0	0	0	0.0351499	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	20	0	15.6167	0	0	0	0	0	0.0639048	0	0	0	0.0458192	0.112545	0	0	0	0.0351624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	21	0	13.5767	0	0	0	0	0	0.0640059	0	0	0	0.0458026	0.112469	0	0	0	0.0351749	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	22	0	12.8033	0	0	0	0	0	0.0641066	0	0	0	0.045786	0.112394	0	0	0	0.0351873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385034	0	0	0	0.160483
0	104	23	0	12.93	0	0	0	0	0	0.0578297	0	0	0	0.042741	0.112319	0	0	0	0.0346609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	0	0	13.19	0	0	0	0	0	0.0579429	0	0	0	0.0427284	0.112234	0	0	0	0.0346703	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	1	0	13.32	0	0	0	0	0	0.0580558	0	0	0	0.0427159	0.112149	0	0	0	0.0346797	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	2	0	13.06	0	0	0	0	0	0.0581683	0	0	0	0.0427034	0.112065	0	0	0	0.0346891	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	3	0.1015	12.93	0	0	0	0	0	0.0599685	0	0	0	0.0443799	0.111983	0	0	0	0.0347004	0.1015	0	0	0	0.1015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	4	0	12.8033	0	0	0	0	0	0.0600766	0	0	0	0.0443648	0.111902	0	0	0	0.0347118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	5	0	12.16	0	0	0	0	0	0.0601843	0	0	0	0.0443498	0.111821	0	0	0	0.034723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	6	0	12.16	0	0	0	0	0	0.0602917	0	0	0	0.0443348	0.111741	0	0	0	0.0347343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	7	0	12.29	0	0	0	0	0	0.0603986	0	0	0	0.0443198	0.111661	0	0	0	0.0347455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
0	105	8	0	12.8033	0	0	0	0	0	0.0605052	0	0	0	0.0443049	0.111581	0	0	0	0.0347567	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.382641	0	0	0	0.181711
