year month day hour precipitation[mm] temperature[degC]
0 3 117 22 0 18.0266666666667
0 3 117 23 0 16.6333333333333
0 3 118 0 0 15.7466666666667
0 3 118 1 0 14.9766666666667
0 3 118 2 0 14.3433333333333
0 3 118 3 0 13.83
0 3 118 4 0 12.9333333333333
0 3 118 5 0 12.42
0 3 118 6 0 11.9
0 3 118 7 0 12.03
0 3 118 8 0 15.9933333333333
0 3 118 9 0 24.02
0 3 118 10 0 29.11
0 3 118 11 0 32.6233333333333
0 3 118 12 0 34.01
0 3 118 13 0 34.5733333333333
0 3 118 14 0 33.87
0 3 118 15 0 32.2033333333333
0 3 118 16 0 32.2033333333333
0 3 118 17 0 30.5766666666667
0 3 118 18 0 30.04
0 3 118 19 0 26.74
0 3 118 20 0 23.5033333333333
0 3 118 21 0 20.06
0 3 118 22 0 19.1666666666667
0 3 118 23 0 18.28
0 3 119 0 0 17.0133333333333
0 3 119 1 0 15.2333333333333
0 3 119 2 0 13.96
0 3 119 3 0 13.19
0 3 119 4 0 13.06
0 3 119 5 0 12.42
0 3 119 6 0 12.5466666666667
0 3 119 7 0 13.4466666666667
0 3 119 8 0 15.6166666666667
0 3 119 9 0 21.34
0 3 119 10 0 26.6066666666667
0 3 119 11 0 30.9833333333333
0 3 119 12 0 32.8966666666667
0 3 119 13 0 31.93
0 3 119 14 0 32.62
0 3 119 15 0 31.1166666666667
0 3 119 16 0 31.6566666666667
0 3 119 17 0 30.71
0 3 119 18 0 28.0466666666667
0 3 119 19 0 24.6633333333333
0 3 119 20 0 20.4433333333333
0 3 119 21 0 19.8066666666667
0 3 119 22 0 19.4233333333333
0 3 119 23 0.609 18.7866666666667
0 4 120 0 0 17.7733333333333
0 4 120 1 0 15.6133333333333
0 4 120 2 0 15.23
0 4 120 3 0 14.47
0 4 120 4 0 14.85
0 4 120 5 0 14.0866666666667
0 4 120 6 0 13.7033333333333
0 4 120 7 0 13.83
0 4 120 8 0 18.1566666666667
0 4 120 9 0.203 24.5366666666667
0 4 120 10 0 28.0433333333333
0 4 120 11 0 28.7133333333333
0 4 120 12 0 29.77
0 4 120 13 0 30.98
0 4 120 14 0 33.5933333333333
0 4 120 15 0 34.01
0 4 120 16 0 30.98
0 4 120 17 0 31.6566666666667
0 4 120 18 0 31.9366666666667
0 4 120 19 0 26.6
0 4 120 20 0 25.1766666666667
0 4 120 21 0 22.0933333333333
0 4 120 22 0 21.4566666666667
0 4 120 23 0 19.68
0 4 121 0 0 18.28
0 4 121 1 0 17.9
0 4 121 2 0 15.7433333333333
0 4 121 3 0 14.7233333333333
0 4 121 4 0 14.85
0 4 121 5 0 13.4466666666667
0 4 121 6 0 12.55
0 4 121 7 0 12.8033333333333
0 4 121 8 0 18.5366666666667
0 4 121 9 0 25.96
0 4 121 10 0 28.44
0 4 121 11 0 29.6366666666667
0 4 121 12 0 28.44
0 4 121 13 0 26.73
0 4 121 14 0 26.08
0 4 121 15 0 25.43
0 4 121 16 0 25.4333333333333
0 4 121 17 0 25.3033333333333
0 4 121 18 0 24.27
0 4 121 19 0 22.7333333333333
0 4 121 20 0 19.2966666666667
0 4 121 21 0 17.2666666666667
0 4 121 22 0 16.5066666666667
0 4 121 23 0 16
0 4 122 0 0 16.2533333333333
0 4 122 1 0 15.8733333333333
0 4 122 2 0 16
0 4 122 3 0 16.6333333333333
0 4 122 4 0 16.76
0 4 122 5 0 16.6333333333333
0 4 122 6 0 16
0 4 122 7 0 15.1033333333333
0 4 122 8 0 17.0133333333333
0 4 122 9 0 22.2233333333333
0 4 122 10 0 25.5633333333333
0 4 122 11 0 26.99
0 4 122 12 0 28.57
0 4 122 13 0 29.7766666666667
0 4 122 14 0 27.5333333333333
0 4 122 15 0 25.0466666666667
0 4 122 16 0 27.3866666666667
0 4 122 17 0 26.73
0 4 122 18 0 25.0466666666667
0 4 122 19 0 23.2433333333333
0 4 122 20 0 19.0433333333333
0 4 122 21 0 16.5066666666667
0 4 122 22 0 15.23
0 4 122 23 0 15.1033333333333
0 4 123 0 0 14.9766666666667
0 4 123 1 0 14.47
0 4 123 2 0 14.47
0 4 123 3 0 14.2166666666667
0 4 123 4 0 14.09
0 4 123 5 0 13.0633333333333
0 4 123 6 0 11.9
0 4 123 7 0 11.77
0 4 123 8 0 14.5966666666667
0 4 123 9 0 17.9
0 4 123 10 0 18.4066666666667
0 4 123 11 0 20.6933333333333
0 4 123 12 0 22.99
0 4 123 13 0 24.4
0 4 123 14 0 25.3033333333333
0 4 123 15 0 25.43
0 4 123 16 0 25.0433333333333
0 4 123 17 0 24.4
0 4 123 18 0 22.99
0 4 123 19 0 20.5666666666667
0 4 123 20 0 17.14
0 4 123 21 0 14.47
0 4 123 22 0 12.8033333333333
0 4 123 23 0 12.5466666666667
0 4 124 0 0 12.03
0 4 124 1 0 12.55
0 4 124 2 0 11.64
0 4 124 3 0 11.38
0 4 124 4 0 10.86
0 4 124 5 0 11.25
0 4 124 6 0 11.12
0 4 124 7 0 11.25
0 4 124 8 0 14.2133333333333
0 4 124 9 0 17.2666666666667
0 4 124 10 0 20.1866666666667
0 4 124 11 0 23.2466666666667
0 4 124 12 0 27.5233333333333
0 4 124 13 0 23.63
0 4 124 14 0 21.9666666666667
0 4 124 15 0 22.48
0 4 124 16 0 21.8366666666667
0 4 124 17 0 21.9633333333333
0 4 124 18 0 21.71
0 4 124 19 0 19.4233333333333
0 4 124 20 0 17.3933333333333
0 4 124 21 0 14.47
0 4 124 22 0 12.4166666666667
0 4 124 23 0 11.77
0 4 125 0 0 10.34
0 4 125 1 0 9.82
0 4 125 2 0 8.36333333333333
0 4 125 3 0 7.96333333333333
0 4 125 4 0 7.29666666666667
0 4 125 5 0 6.48666666666667
0 4 125 6 0 6.08333333333333
0 4 125 7 0 7.15
0 4 125 8 0 12.9333333333333
0 4 125 9 0 17.7733333333333
0 4 125 10 0 25.6933333333333
0 4 125 11 0 27.65
0 4 125 12 0 26.74
0 4 125 13 0 24.9166666666667
0 4 125 14 0 24.53
0 4 125 15 0 24.4033333333333
0 4 125 16 0 21.9666666666667
0 4 125 17 0 20.0633333333333
0 4 125 18 0 19.1666666666667
0 4 125 19 0 17.7733333333333
0 4 125 20 0 17.14
0 4 125 21 0 16
0 4 125 22 0 15.36
0 4 125 23 0 14.85
0 4 126 0 0 14.9766666666667
0 4 126 1 0 14.85
0 4 126 2 0 14.47
0 4 126 3 0 14.09
0 4 126 4 0 13.3166666666667
0 4 126 5 0 12.5466666666667
0 4 126 6 0 11.12
0 4 126 7 0 10.3366666666667
0 4 126 8 0 16.8833333333333
0 4 126 9 0 22.86
0 4 126 10 0 25.56
0 4 126 11 0 26.0866666666667
0 4 126 12 0 24.4
0 4 126 13 0 24.14
0 4 126 14 0 25.1733333333333
0 4 126 15 0 24.5266666666667
0 4 126 16 0 24.79
0 4 126 17 0 26.34
0 4 126 18 0 26.47
0 4 126 19 0 25.5633333333333
0 4 126 20 0 22.22
0 4 126 21 0 20.19
0 4 126 22 0 18.7866666666667
0 4 126 23 0 17.6466666666667
0 4 127 0 0 16.8866666666667
0 4 127 1 0 15.74
0 4 127 2 0 14.3433333333333
0 4 127 3 0 14.3433333333333
0 4 127 4 0 12.8033333333333
0 4 127 5 0 12.2866666666667
0 4 127 6 0 10.0766666666667
0 4 127 7 0 10.34
0 4 127 8 0 16.3733333333333
0 4 127 9 0 24.15
0 4 127 10 0 29.11
0 4 127 11 0 27.3866666666667
0 4 127 12 0 25.3033333333333
0 4 127 13 0 25.95
0 4 127 14 0 26.9933333333333
0 4 127 15 0 29.1
0 4 127 16 0 28.1766666666667
0 4 127 17 0 25.0433333333333
0 4 127 18 0 23.7533333333333
0 4 127 19 0 24.0133333333333
0 4 127 20 0 20.4433333333333
0 4 127 21 0 17.14
0 4 127 22 0 15.6166666666667
0 4 127 23 0 14.34
0 4 128 0 0 12.8033333333333
0 4 128 1 0 12.03
0 4 128 2 0 12.8033333333333
0 4 128 3 0 12.5466666666667
0 4 128 4 0 12.42
0 4 128 5 0 12.42
0 4 128 6 0 12.03
0 4 128 7 0 12.4166666666667
0 4 128 8 0 16.1233333333333
0 4 128 9 0 21.84
0 4 128 10 0 25.8266666666667
0 4 128 11 0 30.7166666666667
0 4 128 12 0 29.3733333333333
0 4 128 13 0 29.64
0 4 128 14 0 26.9933333333333
0 4 128 15 0 27.9133333333333
0 4 128 16 0 30.04
0 4 128 17 0 30.3066666666667
0 4 128 18 0 28.7033333333333
0 4 128 19 0 26.6
0 4 128 20 0 23.5
0 4 128 21 0 21.5833333333333
0 4 128 22 0 20.6966666666667
0 4 128 23 0 19.4233333333333
0 4 129 0 0 16.3766666666667
0 4 129 1 0 13.83
0 4 129 2 0 14.0833333333333
0 4 129 3 0 16.38
0 4 129 4 0 16.5066666666667
0 4 129 5 0 15.7433333333333
0 4 129 6 0 15.6166666666667
0 4 129 7 0 15.6133333333333
0 4 129 8 0 20.06
0 4 129 9 0 22.0966666666667
0 4 129 10 0 26.74
0 4 129 11 0 27.78
0 4 129 12 0 27.9133333333333
0 4 129 13 0 27.6533333333333
0 4 129 14 0 27.52
0 4 129 15 0 27.3866666666667
0 4 129 16 0 28.0433333333333
0 4 129 17 0 30.0466666666667
0 4 129 18 0 26.7466666666667
0 4 129 19 0 25.0466666666667
0 4 129 20 0 22.9866666666667
0 4 129 21 0 21.2033333333333
0 4 129 22 0 20.3166666666667
0 4 129 23 0 18.6633333333333
0 4 130 0 0 16.6333333333333
0 4 130 1 0 16.38
0 4 130 2 0 15.8733333333333
0 4 130 3 0 15.49
0 4 130 4 0 14.34
0 4 130 5 0 12.8033333333333
0 4 130 6 0 12.29
0 4 130 7 0 13.4433333333333
0 4 130 8 0 19.17
0 4 130 9 0 24.5333333333333
0 4 130 10 0 26.8666666666667
0 4 130 11 0 25.0433333333333
0 4 130 12 0 29.24
0 4 130 13 0 29.9033333333333
0 4 130 14 0 28.57
0 4 130 15 0 27.2566666666667
0 4 130 16 0 28.8533333333333
0 4 130 17 0 28.5733333333333
0 4 130 18 0 25.4333333333333
0 4 130 19 0 23.3733333333333
0 4 130 20 0 22.74
0 4 130 21 0 20.06
0 4 130 22 0 18.9133333333333
0 4 130 23 0 16.76
0 4 131 0 0 15.1066666666667
0 4 131 1 0 13.32
0 4 131 2 0 13.7033333333333
0 4 131 3 0 13.4466666666667
0 4 131 4 0 14.4666666666667
0 4 131 5 0 13.4466666666667
0 4 131 6 0 12.6766666666667
0 4 131 7 0 13.57
0 4 131 8 0 19.17
0 4 131 9 0 22.3466666666667
0 4 131 10 0 24.66
0 4 131 11 0 25.56
0 4 131 12 0 27.78
0 4 131 13 0 29.9
0 4 131 14 0 29.25
0 4 131 15 0 25.69
0 4 131 16 0 25.5633333333333
0 4 131 17 0 24.0133333333333
0 4 131 18 0 21.84
0 4 131 19 0 19.8066666666667
0 4 131 20 0 18.4066666666667
0 4 131 21 0 16.5066666666667
0 4 131 22 0 16.2533333333333
0 4 131 23 0 15.1066666666667
0 4 132 0 0 14.7233333333333
0 4 132 1 0 14.47
0 4 132 2 0 14.0866666666667
0 4 132 3 0 12.9333333333333
0 4 132 4 0 12.9333333333333
0 4 132 5 0 12.16
0 4 132 6 0 11.51
0 4 132 7 0 11.64
0 4 132 8 0 17.1366666666667
0 4 132 9 0 21.2033333333333
0 4 132 10 0 26.0833333333333
0 4 132 11 0 23.8833333333333
0 4 132 12 0 24.7833333333333
0 4 132 13 0 24.6566666666667
0 4 132 14 0 24.6566666666667
0 4 132 15 0 24.27
0 4 132 16 0 22.86
0 4 132 17 0 26.9933333333333
0 4 132 18 0 25.71
0 4 132 19 0 20.4433333333333
0 4 132 20 0 19.6766666666667
0 4 132 21 0 17.0133333333333
0 4 132 22 0 15.6166666666667
0 4 132 23 0 15.87
0 4 133 0 0 15.1033333333333
0 4 133 1 0 14.0866666666667
0 4 133 2 0 13.19
0 4 133 3 0 13.32
0 4 133 4 0 12.5466666666667
0 4 133 5 0 12.29
0 4 133 6 0 11.9
0 4 133 7 0 13.0633333333333
0 4 133 8 0 17.52
0 4 133 9 0 19.68
0 4 133 10 0 21.33
0 4 133 11 0 23.6266666666667
0 4 133 12 0 24.2733333333333
0 4 133 13 0 23.3733333333333
0 4 133 14 0 25.3033333333333
0 4 133 15 0 24.9166666666667
0 4 133 16 0 21.98
0 4 133 17 0 21.5866666666667
0 4 133 18 0 22.22
0 4 133 19 0 21.5833333333333
0 4 133 20 0 19.2966666666667
0 4 133 21 0 16.76
0 4 133 22 0 16.1266666666667
0 4 133 23 0 16.1266666666667
0 4 134 0 0 15.2333333333333
0 4 134 1 0 14.9766666666667
0 4 134 2 0 14.9766666666667
0 4 134 3 0 15.1066666666667
0 4 134 4 0 14.5966666666667
0 4 134 5 0 14.7233333333333
0 4 134 6 0 13.96
0 4 134 7 0 14.85
0 4 134 8 0 19.17
0 4 134 9 0 22.4766666666667
0 4 134 10 0 24.6566666666667
0 4 134 11 0 26.6033333333333
0 4 134 12 0 29.6366666666667
0 4 134 13 0 31.1166666666667
0 4 134 14 0 27.91
0 4 134 15 0 27.5166666666667
0 4 134 16 0 25.95
0 4 134 17 0 26.21
0 4 134 18 0 25.3
0 4 134 19 0 24.0166666666667
0 4 134 20 0 21.5866666666667
0 4 134 21 0 17.14
0 4 134 22 0 14.5966666666667
0 4 134 23 0 13.96
0 4 135 0 0 13.4433333333333
0 4 135 1 0 12.8
0 4 135 2 0 11.9
0 4 135 3 0 9.94666666666667
0 4 135 4 0 9.03
0 4 135 5 0 8.36333333333333
0 4 135 6 0 8.63
0 4 135 7 0 9.93666666666667
0 4 135 8 0 17.6466666666667
0 4 135 9 0 24.9233333333333
0 4 135 10 0 27.91
0 4 135 11 0 28.5733333333333
0 4 135 12 0 28.3066666666667
0 4 135 13 0 26.7333333333333
0 4 135 14 0 25.95
0 4 135 15 0 25.3
0 4 135 16 0 24.66
0 4 135 17 0 24.14
0 4 135 18 0 23.2433333333333
0 4 135 19 0 21.33
0 4 135 20 0 19.4233333333333
0 4 135 21 0 16.6333333333333
0 4 135 22 0 14.47
0 4 135 23 0 13.19
0 4 136 0 0 12.03
0 4 136 1 0 11.64
0 4 136 2 0 10.34
0 4 136 3 0 10.47
0 4 136 4 0 9.82
0 4 136 5 0 8.63
0 4 136 6 0 8.23
0 4 136 7 0 10.4566666666667
0 4 136 8 0 18.03
0 4 136 9 0 25.5633333333333
0 4 136 10 0 28.8366666666667
0 4 136 11 0 29.91
0 4 136 12 0 32.62
0 4 136 13 0 33.7333333333333
0 4 136 14 0 29.3666666666667
0 4 136 15 0 29.1
0 4 136 16 0 28.0433333333333
0 4 136 17 0 27.52
0 4 136 18 0 25.95
0 4 136 19 0 25.1733333333333
0 4 136 20 0 22.35
0 4 136 21 0 18.28
0 4 136 22 0 16.76
0 4 136 23 0 15.6166666666667
0 4 137 0 0 14.0866666666667
0 4 137 1 0 13.4466666666667
0 4 137 2 0 12.29
0 4 137 3 0 12.03
0 4 137 4 0 10.73
0 4 137 5 0 10.86
0 4 137 6 0 12.03
0 4 137 7 0 12.8033333333333
0 4 137 8 0 19.4266666666667
0 4 137 9 0 24.1466666666667
0 4 137 10 0 26.21
0 4 137 11 0 27.9133333333333
0 4 137 12 0 30.1733333333333
0 4 137 13 0 33.3166666666667
0 4 137 14 0 36.4233333333333
0 4 137 15 0 31.53
0 4 137 16 0 30.5766666666667
0 4 137 17 0 30.3066666666667
0 4 137 18 0 30.17
0 4 137 19 0 28.18
0 4 137 20 0 23.5033333333333
0 4 137 21 0 18.1566666666667
0 4 137 22 0 16.6333333333333
0 4 137 23 0 16.6333333333333
0 4 138 0 0 15.6166666666667
0 4 138 1 0 14.2133333333333
0 4 138 2 0 13.5733333333333
0 4 138 3 0 12.1566666666667
0 4 138 4 0 12.29
0 4 138 5 0 11.64
0 4 138 6 0 10.99
0 4 138 7 0 12.15
0 4 138 8 0 20.19
0 4 138 9 0 27.2633333333333
0 4 138 10 0 30.3066666666667
0 4 138 11 0 32.8966666666667
0 4 138 12 0 33.0366666666667
0 4 138 13 0 34.1566666666667
0 4 138 14 0 32.3533333333333
0 4 138 15 0 31.93
0 4 138 16 0 31.1166666666667
0 4 138 17 0 30.5766666666667
0 4 138 18 0 31.1166666666667
0 4 138 19 0 29.9133333333333
0 4 138 20 0 23.6333333333333
0 4 138 21 0 18.6633333333333
0 4 138 22 0 17.3933333333333
0 4 138 23 0 16.6333333333333
0 4 139 0 0 16.1266666666667
0 4 139 1 0 15.6166666666667
0 4 139 2 0 15.36
0 4 139 3 0 15.8733333333333
0 4 139 4 0 16.6333333333333
0 4 139 5 0 16.38
0 4 139 6 0 15.7466666666667
0 4 139 7 0 16.1266666666667
0 4 139 8 0 18.0266666666667
0 4 139 9 0 21.08
0 4 139 10 0 23.3733333333333
0 4 139 11 0 25.3033333333333
0 4 139 12 0 26.6
0 4 139 13 0 27.3866666666667
0 4 139 14 0 27.78
0 4 139 15 0 27.9133333333333
0 4 139 16 0 27.1233333333333
0 4 139 17 0 25.95
0 4 139 18 0 24.9133333333333
0 4 139 19 0 24.0133333333333
0 4 139 20 0 21.5866666666667
0 4 139 21 0 18.9133333333333
0 4 139 22 0 17.3933333333333
0 4 139 23 0 16.2533333333333
0 4 140 0 0 15.2333333333333
0 4 140 1 0 14.47
0 4 140 2 0 13.83
0 4 140 3 0 13.96
0 4 140 4 0 13.7033333333333
0 4 140 5 0 13.06
0 4 140 6 0 12.4166666666667
0 4 140 7 0 13.3133333333333
0 4 140 8 0 18.79
0 4 140 9 0 23.8833333333333
0 4 140 10 0 25.56
0 4 140 11 0 26.7333333333333
0 4 140 12 0 28.44
0 4 140 13 0 29.3666666666667
0 4 140 14 0 30.31
0 4 140 15 0 28.8366666666667
0 4 140 16 0 28.44
0 4 140 17 0 28.0433333333333
0 4 140 18 0 27.5166666666667
0 4 140 19 0 25.69
0 4 140 20 0 23.5033333333333
0 4 140 21 0 21.33
0 4 140 22 0 20.4433333333333
0 4 140 23 0 20.0633333333333
0 4 141 0 0 17.3933333333333
0 4 141 1 0 16.6333333333333
0 4 141 2 0 16.1266666666667
0 4 141 3 0 16.2533333333333
0 4 141 4 0 16.2533333333333
0 4 141 5 0 16.1266666666667
0 4 141 6 0 14.9766666666667
0 4 141 7 0 15.36
0 4 141 8 0 21.0766666666667
0 4 141 9 0 24.7866666666667
0 4 141 10 0 26.6
0 4 141 11 0 27.7833333333333
0 4 141 12 0 29.5033333333333
0 4 141 13 0 30.4433333333333
0 4 141 14 0 29.7666666666667
0 4 141 15 0 29.3666666666667
0 4 141 16 0 28.7033333333333
0 4 141 17 0 27.5166666666667
0 4 141 18 0 26.08
0 4 141 19 0 25.1733333333333
0 4 141 20 0 23.5
0 4 141 21 0 20.5666666666667
0 4 141 22 0 18.4066666666667
0 4 141 23 0 17.0133333333333
0 4 142 0 0 16.38
0 4 142 1 0 14.5966666666667
0 4 142 2 0 14.0866666666667
0 4 142 3 0 13.83
0 4 142 4 0 12.8033333333333
0 4 142 5 0 12.16
0 4 142 6 0 11.38
0 4 142 7 0 12.0266666666667
0 4 142 8 0 16.3766666666667
0 4 142 9 0 22.3566666666667
0 4 142 10 0 27.78
0 4 142 11 0 29.77
0 4 142 12 0 29.5066666666667
0 4 142 13 0 30.0366666666667
0 4 142 14 0 30.04
0 4 142 15 0 28.0466666666667
0 4 142 16 0 27.3866666666667
0 4 142 17 0 25.95
0 4 142 18 0 27.91
0 4 142 19 0 26.7333333333333
0 4 142 20 0 22.2266666666667
0 4 142 21 0 19.55
0 4 142 22 0 18.66
0 4 142 23 0 17.52
0 4 143 0 0 16
0 4 143 1 0 15.3633333333333
0 4 143 2 0 13.7033333333333
0 4 143 3 0 13.8333333333333
0 4 143 4 0 12.8033333333333
0 4 143 5 0 12.03
0 4 143 6 0 11.38
0 4 143 7 0 13.0566666666667
0 4 143 8 0 19.5533333333333
0 4 143 9 0 26.74
0 4 143 10 0 31.26
0 4 143 11 0 32.62
0 4 143 12 0 36.4233333333333
0 4 143 13 0 34.8533333333333
0 4 143 14 0 34.29
0 4 143 15 0 35.1333333333333
0 4 143 16 0 33.1766666666667
0 4 143 17 0 33.5933333333333
0 4 143 18 0 34.29
0 4 143 19 0 32.0966666666667
0 4 143 20 0 25.44
0 4 143 21 0 21.33
0 4 143 22 0 19.68
0 4 143 23 0 18.28
0 4 144 0 0 16.76
0 4 144 1 0 15.8733333333333
0 4 144 2 0 14.85
0 4 144 3 0 13.9566666666667
0 4 144 4 0 13.5733333333333
0 4 144 5 0 13.19
0 4 144 6 0 12.8033333333333
0 4 144 7 0 14.0833333333333
0 4 144 8 0 20.4433333333333
0 4 144 9 0 26.7366666666667
0 4 144 10 0 31.5266666666667
0 4 144 11 0 30.8566666666667
0 4 144 12 0 30.71
0 4 144 13 0 29.77
0 4 144 14 0 28.8433333333333
0 4 144 15 0 27.65
0 4 144 16 0 27.9133333333333
0 4 144 17 0 27.65
0 4 144 18 0 27.6466666666667
0 4 144 19 0 26.86
0 4 144 20 0 23.63
0 4 144 21 0 19.2966666666667
0 4 144 22 0 17.9
0 4 144 23 0 16.76
0 4 145 0 0 15.49
0 4 145 1 0 14.47
0 4 145 2 0 14.09
0 4 145 3 0 14.9766666666667
0 4 145 4 0 14.47
0 4 145 5 0 13.7033333333333
0 4 145 6 0 13.96
0 4 145 7 0 14.2133333333333
0 4 145 8 0 17.65
0 4 145 9 0 25.8233333333333
0 4 145 10 0 30.3166666666667
0 4 145 11 0 32.8966666666667
0 4 145 12 0 33.1733333333333
0 4 145 13 0 33.87
0 4 145 14 0 34.2933333333333
0 4 145 15 0 32.3433333333333
0 4 145 16 0 31.1166666666667
0 4 145 17 0 30.5766666666667
0 4 145 18 0 31.3866666666667
0 4 145 19 0 30.1766666666667
0 4 145 20 0 24.66
0 4 145 21 0 21.2033333333333
0 4 145 22 0 18.9133333333333
0 4 145 23 0 17.9
0 4 146 0 0 17.6466666666667
0 4 146 1 0 16.6333333333333
0 4 146 2 0 16.1266666666667
0 4 146 3 0 16.1266666666667
0 4 146 4 0 15.1033333333333
0 4 146 5 0 15.36
0 4 146 6 0 14.5966666666667
0 4 146 7 0 15.8666666666667
0 4 146 8 0 21.97
0 4 146 9 0 27.1266666666667
0 4 146 10 0 30.7233333333333
0 4 146 11 0 31.5333333333333
0 4 146 12 0 29.9033333333333
0 4 146 13 0 30.3066666666667
0 4 146 14 0 29.9033333333333
0 4 146 15 0 29.6333333333333
0 4 146 16 0 32.21
0 4 146 17 0 32.7633333333333
0 4 146 18 0 33.45
0 4 146 19 0 31.2533333333333
0 4 146 20 0 28.8366666666667
0 4 146 21 0 25.6933333333333
0 4 146 22 0 23.6266666666667
0 4 146 23 0 21.33
0 4 147 0 0 18.4066666666667
0 4 147 1 0 18.1533333333333
0 4 147 2 0 17.9
0 4 147 3 0 17.9
0 4 147 4 0 17.6466666666667
0 4 147 5 0 16.76
0 4 147 6 0 15.36
0 4 147 7 0 15.87
0 4 147 8 0 19.4233333333333
0 4 147 9 0 26.21
0 4 147 10 0 27.2633333333333
0 4 147 11 0 30.7133333333333
0 4 147 12 0 28.1766666666667
0 4 147 13 0 27.3866666666667
0 4 147 14 0 27.2566666666667
0 4 147 15 1.015 28.57
0 4 147 16 0 22.7466666666667
0 4 147 17 0.406 16.8866666666667
0 4 147 18 0 18.1533333333333
0 4 147 19 0.812 17.14
0 4 147 20 0 19.4266666666667
0 4 147 21 0 16.8866666666667
0 4 147 22 0 15.7466666666667
0 4 147 23 0 14.85
0 4 148 0 0 13.9566666666667
0 4 148 1 0 13.5733333333333
0 4 148 2 0 12.93
0 4 148 3 0 12.55
0 4 148 4 0 12.03
0 4 148 5 0 11.9
0 4 148 6 0 11.64
0 4 148 7 0 12.9266666666667
0 4 148 8 0 19.0433333333333
0 4 148 9 0 24.9166666666667
0 4 148 10 0 28.5733333333333
0 4 148 11 0 27.2566666666667
0 4 148 12 0 27.52
0 4 148 13 0.203 27.2566666666667
0 4 148 14 0 26.86
0 4 148 15 0 27.1233333333333
0 4 148 16 0 28.44
0 4 148 17 0 27.2566666666667
0 4 148 18 0 26.34
0 4 148 19 0 24.9166666666667
0 4 148 20 0 24.1466666666667
0 4 148 21 0 19.8066666666667
0 4 148 22 0 17.6466666666667
0 4 148 23 0 16.76
0 4 149 0 0 16.5066666666667
0 4 149 1 0 15.7466666666667
0 4 149 2 0 15.62
0 4 149 3 0 14.98
0 4 149 4 0 14.2166666666667
0 4 149 5 0 14.47
0 4 149 6 0 14.3433333333333
0 4 149 7 0 15.7433333333333
0 4 149 8 0 23.1266666666667
0 4 149 9 0 29.6433333333333
0 4 149 10 0 33.8733333333333
0 4 149 11 0 36.14
0 4 149 12 0 34.29
0 4 149 13 0 33.59
0 4 149 14 0 33.73
0 4 149 15 0 32.76
0 4 149 16 0 32.8966666666667
0 4 149 17 0 31.93
0 4 149 18 0 31.52
0 4 149 19 0 30.3066666666667
0 4 149 20 0 28.57
0 4 149 21 0 26.6
0 4 149 22 0 23.2466666666667
0 4 149 23 0 21.33
0 4 150 0 0 20.06
0 4 150 1 0 19.2933333333333
0 4 150 2 0 17.7733333333333
0 4 150 3 0 17.14
0 4 150 4 0 17.2666666666667
0 4 150 5 0 16.76
0 4 150 6 0 16.38
0 4 150 7 0 18.6633333333333
0 4 150 8 0 26.23
0 4 150 9 0 34.4533333333333
0 4 150 10 0 39.6766666666667
0 4 150 11 0 39.5233333333333
0 4 150 12 0 38.77
0 4 150 13 0 37.44
0 4 150 14 0 36.1333333333333
0 4 150 15 0 36.5666666666667
0 4 150 16 0 36.1333333333333
0 4 150 17 0 35.4133333333333
0 4 150 18 0 34.43
0 4 150 19 0 33.4533333333333
0 4 150 20 0 31.66
0 4 150 21 0 29.2333333333333
0 4 150 22 0 25.9533333333333
0 4 150 23 0 24.0133333333333
0 5 151 0 0 22.6033333333333
0 5 151 1 0 20.6966666666667
0 5 151 2 0 20.19
0 5 151 3 0 19.9366666666667
0 5 151 4 0 19.2933333333333
0 5 151 5 0 19.1666666666667
0 5 151 6 0 18.4066666666667
0 5 151 7 0 19.1666666666667
0 5 151 8 0 22.1
0 5 151 9 0 29.8266666666667
0 5 151 10 0 36.7133333333333
0 5 151 11 0 38.1733333333333
0 5 151 12 0 38.77
0 5 151 13 0 37.88
0 5 151 14 0 37.44
0 5 151 15 0 37.44
0 5 151 16 0 37.2933333333333
0 5 151 17 0 36.1333333333333
0 5 151 18 0 35.85
0 5 151 19 0 33.87
0 5 151 20 0 32.4833333333333
0 5 151 21 0 27.79
0 5 151 22 0 24.6566666666667
0 5 151 23 0 24.27
0 5 152 0 0 22.9866666666667
0 5 152 1 0 21.71
0 5 152 2 0 20.57
0 5 152 3 0 19.8066666666667
0 5 152 4 0 19.9366666666667
0 5 152 5 0 19.2966666666667
0 5 152 6 0 18.66
0 5 152 7 0 19.55
0 5 152 8 0 27.8033333333333
0 5 152 9 0 36.32
0 5 152 10 0 38.3233333333333
0 5 152 11 0 37.88
0 5 152 12 0 37.8866666666667
0 5 152 13 0 38.0466666666667
0 5 152 14 0 39.13
0 5 152 15 0 36.7166666666667
0 5 152 16 0 34.71
0 5 152 17 0 33.45
0 5 152 18 0 32.0733333333333
0 5 152 19 0 30.9833333333333
0 5 152 20 0 27.9133333333333
0 5 152 21 0 25.3033333333333
0 5 152 22 0 23.7566666666667
0 5 152 23 0 23.5
0 5 153 0 0 22.22
0 5 153 1 0 20.57
0 5 153 2 0 19.81
0 5 153 3 0 19.68
0 5 153 4 0 19.42
0 5 153 5 0 19.4233333333333
0 5 153 6 0 18.5333333333333
0 5 153 7 0 19.04
0 5 153 8 0 22.61
0 5 153 9 0 29.5033333333333
0 5 153 10 0 31.1266666666667
0 5 153 11 0 33.5933333333333
