year	day	hour	rain	temperature	MeanWaterL0_abs	moisture_L1	moisture_L2	infiltration_L1	infiltration_L2	infiltration_tot	drainage_L1	drainage_L2	QD	QDlost	potEP	EP_L0	EP_L1	EP_L2	EP_tot	transpiration_L1	transpiration_L2	E_L1	layerDiff
0	119	6	0	12.5467	0	0.0391784	0.0693099	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00290626
0	119	7	0	13.4467	0	0.039241	0.069263	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00289568
0	119	8	0	15.6167	0	0.0393034	0.0692161	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00288515
0	119	9	0	21.34	0	0.0393656	0.0691695	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00287465
0	119	10	0	26.6067	0	0.0394276	0.069123	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00286419
0	119	11	0	30.9833	0	0.0394893	0.0690767	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00285377
0	119	12	0	32.8967	0	0.0395508	0.0690306	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00284339
0	119	13	0	31.93	0	0.0396121	0.0689846	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00283305
0	119	14	0	32.62	0	0.0396732	0.0689388	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00282274
0	119	15	0	31.1167	0	0.039734	0.0688932	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00281247
0	119	16	0	31.6567	0	0.0397946	0.0688477	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00280224
0	119	17	0	30.71	0	0.039855	0.0688024	0	0	0	0	0	0	0	6.84888	0	0.132406	0.032862	0.165268	0.039797	0.032862	0.0926093	-0.00279204
